Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season,Unnamed: 10,income
C9265,30,Other,Bangalore,['Electronics'],['Smartwatch'],Occasional Shopper,4381.29,Yes,Spring,,78262
C9266,18,Other,Bangalore,"['Electronics', 'Beauty', 'Books']","['Laptop', 'Perfume', 'Comics']",New Visitor,2533.19,Yes,Summer,,29111
C9267,51,Other,Mumbai,"['Fitness', 'Beauty', 'Electronics']","['Dumbbells', 'Perfume', 'Laptop']",Occasional Shopper,3695.18,No,Winter,,53608
C9268,23,Other,Chennai,"['Fashion', 'Electronics']","['T-shirt', 'Laptop']",Frequent Buyer,2374.9,Yes,Summer,,41851
C9269,44,Male,Bangalore,"['Fashion', 'Home Decor', 'Beauty']","['Jacket', 'Wall Art', 'Perfume']",Occasional Shopper,2402.65,No,Spring,,79770
C9270,54,Male,Bangalore,"['Home Decor', 'Books']","['Lamp', 'Non-fiction']",New Visitor,1182.26,No,Winter,,40227
C9271,55,Male,Delhi,"['Fitness', 'Electronics']","['Treadmill', 'Laptop']",Occasional Shopper,2708.42,Yes,Autumn,,66736
C9272,59,Female,Kolkata,['Fashion'],['T-shirt'],Frequent Buyer,1434.09,Yes,Autumn,,32215
C9273,33,Female,Chennai,['Books'],['Non-fiction'],Frequent Buyer,3039.45,No,Spring,,70343
C9274,57,Male,Delhi,"['Fashion', 'Electronics']","['Jeans', 'Smartwatch']",New Visitor,3616.47,No,Winter,,35349
C9275,23,Other,Kolkata,"['Books', 'Electronics', 'Beauty']","['Biography', 'Smartwatch', 'Perfume']",New Visitor,1831.15,No,Autumn,,47825
C9276,21,Other,Chennai,"['Beauty', 'Fitness', 'Books']","['Foundation', 'Treadmill', 'Comics']",New Visitor,3096.21,No,Autumn,,38167
C9277,53,Other,Chennai,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",Frequent Buyer,2539.14,No,Autumn,,64761
C9278,25,Male,Bangalore,"['Electronics', 'Fashion']","['Smartphone', 'Shoes']",Occasional Shopper,1034.81,No,Autumn,,37648
C9279,40,Other,Delhi,"['Beauty', 'Home Decor']","['Lipstick', 'Lamp']",Frequent Buyer,2936.7,Yes,Summer,,87311
C9280,29,Female,Kolkata,['Fitness'],['Dumbbells'],New Visitor,2961.62,No,Winter,,48798
C9281,47,Other,Delhi,"['Fashion', 'Beauty', 'Fitness']","['Shoes', 'Moisturizer', 'Resistance Bands']",Frequent Buyer,1053.99,Yes,Autumn,,65256
C9282,51,Other,Mumbai,"['Beauty', 'Electronics']","['Foundation', 'Headphones']",Frequent Buyer,4263.81,No,Spring,,74264
C9283,46,Male,Mumbai,"['Beauty', 'Fashion', 'Fitness']","['Perfume', 'Jeans', 'Resistance Bands']",Frequent Buyer,1803.78,Yes,Winter,,32159
C9284,24,Female,Chennai,"['Home Decor', 'Books', 'Electronics']","['Lamp', 'Non-fiction', 'Smartwatch']",New Visitor,1251.75,No,Spring,,37064
C9285,27,Other,Delhi,"['Beauty', 'Fashion', 'Books']","['Foundation', 'Jacket', 'Comics']",Occasional Shopper,2434.83,No,Winter,,55744
C9286,22,Other,Bangalore,"['Fitness', 'Books', 'Beauty']","['Resistance Bands', 'Biography', 'Moisturizer']",Occasional Shopper,599.22,No,Winter,,41434
C9287,60,Female,Mumbai,['Electronics'],['Smartphone'],New Visitor,4355.92,No,Summer,,36616
C9288,24,Female,Kolkata,"['Books', 'Fashion', 'Beauty']","['Non-fiction', 'Jeans', 'Lipstick']",Frequent Buyer,3215.39,Yes,Summer,,45709
C9289,51,Female,Chennai,['Fashion'],['Jeans'],New Visitor,3749.61,No,Spring,,45745
C9290,33,Male,Kolkata,"['Fashion', 'Fitness']","['T-shirt', 'Dumbbells']",Frequent Buyer,2046.71,No,Summer,,68809
C9291,47,Other,Bangalore,"['Home Decor', 'Beauty']","['Curtains', 'Lipstick']",Occasional Shopper,3771.25,Yes,Winter,,87420
C9292,58,Female,Mumbai,"['Electronics', 'Fitness', 'Home Decor']","['Headphones', 'Yoga Mat', 'Lamp']",Frequent Buyer,1690.81,Yes,Spring,,40651
C9293,57,Male,Mumbai,"['Beauty', 'Fitness']","['Moisturizer', 'Resistance Bands']",Occasional Shopper,3273.49,No,Summer,,55120
C9294,55,Male,Delhi,['Home Decor'],['Cushions'],New Visitor,1132.58,Yes,Autumn,,57637
C9295,28,Female,Bangalore,"['Fashion', 'Fitness', 'Electronics']","['Jacket', 'Yoga Mat', 'Headphones']",Frequent Buyer,4730.16,No,Summer,,65964
C9296,36,Female,Mumbai,['Books'],['Comics'],New Visitor,4451.85,No,Summer,,106513
C9297,36,Other,Mumbai,"['Books', 'Home Decor']","['Biography', 'Wall Art']",Occasional Shopper,1612.89,Yes,Autumn,,71831
C9298,42,Female,Mumbai,"['Fashion', 'Beauty']","['Jacket', 'Lipstick']",Occasional Shopper,4938.42,No,Spring,,82002
C9299,31,Female,Chennai,"['Electronics', 'Home Decor']","['Headphones', 'Lamp']",Occasional Shopper,2883.06,No,Summer,,84810
C9300,50,Other,Chennai,"['Beauty', 'Fitness']","['Perfume', 'Resistance Bands']",Occasional Shopper,2009.13,No,Winter,,69540
C9301,43,Male,Chennai,"['Books', 'Fashion', 'Beauty']","['Fiction', 'T-shirt', 'Lipstick']",Occasional Shopper,897.65,Yes,Summer,,59381
C9302,59,Female,Bangalore,"['Beauty', 'Fashion', 'Electronics']","['Perfume', 'Shoes', 'Headphones']",Occasional Shopper,1379.25,Yes,Summer,,31074
C9303,51,Male,Delhi,"['Beauty', 'Books', 'Fashion']","['Perfume', 'Biography', 'Jeans']",Frequent Buyer,1808.57,Yes,Summer,,56975
C9304,29,Female,Delhi,"['Fashion', 'Electronics']","['T-shirt', 'Headphones']",Frequent Buyer,749.45,Yes,Autumn,,48913
C9305,55,Female,Kolkata,"['Fitness', 'Fashion', 'Electronics']","['Dumbbells', 'Jacket', 'Smartwatch']",New Visitor,3628.59,No,Winter,,68871
C9306,31,Female,Chennai,"['Beauty', 'Books']","['Lipstick', 'Fiction']",Frequent Buyer,1744.24,Yes,Autumn,,53269
C9307,38,Other,Delhi,"['Home Decor', 'Books']","['Cushions', 'Fiction']",New Visitor,2551.23,No,Winter,,93618
C9308,46,Other,Chennai,"['Home Decor', 'Electronics', 'Fitness']","['Lamp', 'Smartphone', 'Yoga Mat']",New Visitor,943.97,No,Summer,,48737
C9309,40,Female,Delhi,"['Home Decor', 'Fitness', 'Books']","['Lamp', 'Dumbbells', 'Comics']",New Visitor,2039.5,Yes,Autumn,,67329
C9310,39,Other,Bangalore,"['Electronics', 'Books', 'Fitness']","['Laptop', 'Biography', 'Treadmill']",New Visitor,4548.38,No,Spring,,71521
C9311,41,Male,Chennai,['Beauty'],['Moisturizer'],New Visitor,3401.42,No,Spring,,107922
C9312,20,Other,Delhi,['Fashion'],['Jeans'],New Visitor,1138.17,Yes,Winter,,24544
C9313,25,Female,Kolkata,"['Home Decor', 'Beauty']","['Cushions', 'Perfume']",Occasional Shopper,2077.39,Yes,Spring,,40917
C9314,53,Female,Chennai,"['Electronics', 'Books']","['Headphones', 'Fiction']",New Visitor,4525.3,No,Winter,,75013
C9315,55,Other,Bangalore,"['Electronics', 'Home Decor', 'Books']","['Headphones', 'Lamp', 'Comics']",Occasional Shopper,3818.06,Yes,Summer,,69502
C9316,50,Female,Kolkata,"['Home Decor', 'Beauty']","['Wall Art', 'Perfume']",Frequent Buyer,4845.34,Yes,Spring,,67197
C9317,28,Male,Mumbai,"['Fashion', 'Books', 'Fitness']","['Shoes', 'Fiction', 'Yoga Mat']",Frequent Buyer,1812.35,No,Summer,,52862
C9318,23,Male,Delhi,"['Home Decor', 'Fashion', 'Beauty']","['Cushions', 'Jacket', 'Perfume']",Occasional Shopper,4586.65,Yes,Summer,,48106
C9319,47,Male,Chennai,"['Fashion', 'Fitness', 'Electronics']","['Jeans', 'Dumbbells', 'Smartwatch']",New Visitor,4970.86,No,Summer,,65518
C9320,60,Female,Kolkata,['Books'],['Non-fiction'],Occasional Shopper,505.71,No,Spring,,22147
C9321,45,Male,Kolkata,"['Electronics', 'Home Decor', 'Beauty']","['Smartwatch', 'Lamp', 'Perfume']",New Visitor,4580.32,No,Summer,,65652
C9322,27,Other,Delhi,"['Electronics', 'Books', 'Fitness']","['Laptop', 'Non-fiction', 'Dumbbells']",Frequent Buyer,2594.88,Yes,Winter,,62779
C9323,40,Female,Delhi,['Books'],['Fiction'],New Visitor,4282.4,No,Winter,,101357
C9324,29,Other,Delhi,"['Books', 'Fashion', 'Beauty']","['Biography', 'Jeans', 'Lipstick']",New Visitor,2080.6,Yes,Autumn,,48623
C9325,58,Male,Mumbai,"['Fitness', 'Books', 'Home Decor']","['Resistance Bands', 'Fiction', 'Lamp']",Occasional Shopper,3413.53,No,Summer,,51777
C9326,18,Female,Chennai,['Fashion'],['T-shirt'],Frequent Buyer,4127.67,No,Winter,,28357
C9327,49,Female,Kolkata,"['Books', 'Beauty', 'Fashion']","['Non-fiction', 'Foundation', 'Shoes']",Frequent Buyer,4187.06,Yes,Spring,,64301
C9328,46,Female,Bangalore,"['Beauty', 'Fitness']","['Moisturizer', 'Treadmill']",Frequent Buyer,1825.05,No,Spring,,58157
C9329,30,Other,Delhi,"['Fashion', 'Beauty', 'Books']","['T-shirt', 'Lipstick', 'Non-fiction']",New Visitor,1642.01,Yes,Autumn,,65675
C9330,31,Female,Bangalore,"['Books', 'Beauty', 'Fitness']","['Comics', 'Moisturizer', 'Resistance Bands']",New Visitor,3398.32,Yes,Summer,,73557
C9331,49,Female,Bangalore,"['Books', 'Electronics']","['Biography', 'Smartphone']",Occasional Shopper,690.45,No,Winter,,60774
C9332,44,Other,Mumbai,"['Fitness', 'Beauty']","['Dumbbells', 'Perfume']",Frequent Buyer,4777.51,Yes,Autumn,,85040
C9333,51,Female,Bangalore,"['Home Decor', 'Beauty']","['Curtains', 'Lipstick']",Frequent Buyer,698.68,No,Autumn,,56557
C9334,52,Other,Chennai,"['Electronics', 'Beauty']","['Smartphone', 'Moisturizer']",Frequent Buyer,4562.83,Yes,Spring,,77434
C9335,36,Male,Bangalore,"['Electronics', 'Fashion']","['Headphones', 'Jacket']",Frequent Buyer,984.11,No,Autumn,,68616
C9336,47,Female,Bangalore,"['Books', 'Electronics']","['Non-fiction', 'Smartwatch']",Frequent Buyer,4550.36,No,Summer,,58925
C9337,24,Other,Chennai,"['Fitness', 'Books']","['Treadmill', 'Comics']",Occasional Shopper,4828.87,No,Summer,,44761
C9338,54,Other,Bangalore,"['Electronics', 'Home Decor', 'Fitness']","['Smartphone', 'Wall Art', 'Dumbbells']",Occasional Shopper,2703.44,No,Winter,,59435
C9339,31,Other,Chennai,"['Electronics', 'Fitness', 'Beauty']","['Laptop', 'Dumbbells', 'Foundation']",Frequent Buyer,4715.55,Yes,Spring,,80475
C9340,40,Male,Chennai,['Fitness'],['Resistance Bands'],New Visitor,1295.88,No,Summer,,67269
C9341,50,Female,Mumbai,"['Beauty', 'Fitness']","['Foundation', 'Dumbbells']",New Visitor,960.02,No,Spring,,52505
C9342,26,Female,Delhi,"['Fashion', 'Electronics', 'Fitness']","['Jacket', 'Laptop', 'Dumbbells']",Occasional Shopper,730.13,No,Autumn,,59025
C9343,49,Male,Delhi,"['Fitness', 'Electronics', 'Fashion']","['Dumbbells', 'Headphones', 'Jacket']",New Visitor,4773.99,Yes,Summer,,55418
C9344,19,Other,Delhi,"['Books', 'Beauty']","['Comics', 'Perfume']",Frequent Buyer,2919.6,Yes,Winter,,18906
C9345,32,Male,Chennai,"['Electronics', 'Books']","['Smartwatch', 'Comics']",Frequent Buyer,3650.05,No,Spring,,81395
C9346,26,Male,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,1030.51,Yes,Winter,,41129
C9347,42,Other,Mumbai,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",Occasional Shopper,1302.82,No,Spring,,69332
C9348,51,Female,Delhi,"['Home Decor', 'Beauty']","['Lamp', 'Lipstick']",Occasional Shopper,2043.55,Yes,Autumn,,61787
C9349,54,Male,Bangalore,"['Electronics', 'Fitness']","['Laptop', 'Dumbbells']",Occasional Shopper,868.54,No,Spring,,60035
C9350,45,Female,Mumbai,['Books'],['Fiction'],New Visitor,991.49,Yes,Summer,,49513
C9351,23,Female,Mumbai,['Fitness'],['Treadmill'],Frequent Buyer,2513.24,No,Winter,,43667
C9352,26,Female,Bangalore,['Beauty'],['Foundation'],Frequent Buyer,758.76,Yes,Winter,,45381
C9353,50,Female,Delhi,['Books'],['Fiction'],Frequent Buyer,3184.77,No,Autumn,,69262
C9354,20,Female,Delhi,"['Electronics', 'Books']","['Laptop', 'Non-fiction']",Frequent Buyer,1412.25,Yes,Spring,,32205
C9355,28,Male,Delhi,['Electronics'],['Smartphone'],Occasional Shopper,2576.94,No,Summer,,56732
C9356,45,Other,Bangalore,['Fashion'],['T-shirt'],Occasional Shopper,3881.83,Yes,Summer,,77761
C9357,42,Other,Bangalore,['Home Decor'],['Curtains'],New Visitor,2563.89,No,Spring,,62816
C9358,24,Male,Chennai,"['Fitness', 'Fashion']","['Yoga Mat', 'T-shirt']",Occasional Shopper,968.87,Yes,Winter,,39037
C9359,29,Female,Bangalore,['Fashion'],['Jeans'],New Visitor,1100.12,No,Summer,,40740
C9360,57,Female,Delhi,['Fitness'],['Dumbbells'],Frequent Buyer,1250.1,Yes,Autumn,,38899
C9361,43,Male,Chennai,"['Electronics', 'Home Decor']","['Headphones', 'Lamp']",Frequent Buyer,4642.85,Yes,Autumn,,85902
C9362,47,Female,Bangalore,"['Beauty', 'Fashion']","['Moisturizer', 'T-shirt']",New Visitor,2821.51,Yes,Spring,,49381
C9363,53,Female,Chennai,"['Beauty', 'Fitness']","['Moisturizer', 'Resistance Bands']",Frequent Buyer,1340.9,Yes,Winter,,49416
C9364,26,Other,Bangalore,"['Fashion', 'Fitness', 'Beauty']","['T-shirt', 'Yoga Mat', 'Foundation']",Occasional Shopper,4915.28,No,Winter,,64715
C9365,22,Other,Mumbai,"['Home Decor', 'Fashion']","['Curtains', 'Jeans']",Frequent Buyer,3718.6,Yes,Spring,,54144
C9366,40,Other,Bangalore,"['Electronics', 'Home Decor']","['Laptop', 'Curtains']",New Visitor,4171.18,Yes,Spring,,87665
C9367,52,Male,Mumbai,"['Electronics', 'Home Decor', 'Beauty']","['Headphones', 'Cushions', 'Perfume']",Occasional Shopper,2497.71,Yes,Winter,,61630
C9368,45,Male,Chennai,"['Home Decor', 'Books', 'Fitness']","['Wall Art', 'Non-fiction', 'Yoga Mat']",New Visitor,2196.06,Yes,Summer,,87077
C9369,50,Male,Bangalore,['Fitness'],['Treadmill'],Occasional Shopper,3358.42,Yes,Autumn,,65049
C9370,30,Female,Bangalore,"['Home Decor', 'Fashion']","['Curtains', 'Shoes']",Occasional Shopper,2437.72,No,Summer,,66802
C9371,23,Female,Delhi,"['Fashion', 'Home Decor']","['Jacket', 'Cushions']",New Visitor,3884.99,No,Summer,,45243
C9372,53,Male,Mumbai,['Beauty'],['Moisturizer'],Occasional Shopper,3628.21,No,Winter,,64938
C9373,43,Other,Mumbai,['Books'],['Non-fiction'],New Visitor,2350.87,No,Autumn,,45167
C9374,39,Other,Kolkata,"['Books', 'Electronics', 'Fashion']","['Comics', 'Laptop', 'Jeans']",Frequent Buyer,4711.85,Yes,Summer,,81229
C9375,34,Male,Bangalore,"['Electronics', 'Beauty', 'Home Decor']","['Smartwatch', 'Lipstick', 'Curtains']",Frequent Buyer,597.02,Yes,Spring,,60730
C9376,43,Other,Mumbai,['Electronics'],['Smartphone'],Frequent Buyer,4817.38,Yes,Autumn,,66479
C9377,32,Other,Bangalore,"['Electronics', 'Fitness']","['Laptop', 'Treadmill']",Occasional Shopper,4625.15,No,Autumn,,70931
C9378,50,Male,Chennai,"['Beauty', 'Fitness']","['Lipstick', 'Yoga Mat']",Frequent Buyer,4298.93,Yes,Winter,,74937
C9379,48,Female,Kolkata,['Fitness'],['Yoga Mat'],New Visitor,4134.83,No,Spring,,69187
C9380,45,Male,Kolkata,['Home Decor'],['Cushions'],Frequent Buyer,1695.66,No,Winter,,68528
C9381,36,Other,Delhi,['Fashion'],['Jacket'],Occasional Shopper,2504.98,No,Winter,,75773
C9382,40,Other,Kolkata,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Curtains', 'Perfume']",Frequent Buyer,4878.43,No,Winter,,85483
C9383,57,Other,Kolkata,"['Beauty', 'Home Decor', 'Fashion']","['Foundation', 'Cushions', 'Shoes']",Occasional Shopper,2091.71,Yes,Spring,,45016
C9384,40,Female,Mumbai,"['Home Decor', 'Electronics', 'Fashion']","['Cushions', 'Smartphone', 'Jeans']",Frequent Buyer,2643.85,Yes,Winter,,74493
C9385,34,Male,Bangalore,['Books'],['Comics'],Frequent Buyer,4864.94,No,Autumn,,65630
C9386,19,Female,Mumbai,"['Fashion', 'Books', 'Home Decor']","['Shoes', 'Comics', 'Wall Art']",Frequent Buyer,3249.41,Yes,Winter,,34362
C9387,54,Female,Bangalore,"['Fashion', 'Fitness', 'Electronics']","['Shoes', 'Dumbbells', 'Laptop']",Frequent Buyer,2935.19,No,Summer,,62406
C9388,45,Other,Chennai,"['Home Decor', 'Beauty', 'Books']","['Curtains', 'Lipstick', 'Biography']",New Visitor,3310.39,Yes,Spring,,68892
C9389,51,Other,Delhi,['Home Decor'],['Wall Art'],Occasional Shopper,2117.2,No,Winter,,46384
C9390,39,Other,Bangalore,"['Fitness', 'Books']","['Dumbbells', 'Fiction']",Occasional Shopper,2712.85,Yes,Spring,,77911
C9391,60,Female,Chennai,"['Fashion', 'Home Decor']","['Jeans', 'Cushions']",Frequent Buyer,750.47,No,Summer,,31873
C9392,60,Male,Kolkata,['Electronics'],['Smartphone'],Occasional Shopper,814.97,No,Summer,,40343
C9393,50,Other,Chennai,['Home Decor'],['Cushions'],Frequent Buyer,4146.26,No,Winter,,62740
C9394,48,Other,Mumbai,"['Books', 'Fitness']","['Biography', 'Yoga Mat']",New Visitor,3001.4,Yes,Winter,,54261
C9395,37,Female,Mumbai,['Beauty'],['Foundation'],Occasional Shopper,2861.04,Yes,Autumn,,84266
C9396,50,Male,Bangalore,"['Electronics', 'Home Decor', 'Fitness']","['Smartphone', 'Cushions', 'Dumbbells']",Occasional Shopper,3262.33,No,Summer,,71079
C9397,51,Male,Kolkata,"['Books', 'Beauty', 'Home Decor']","['Biography', 'Lipstick', 'Curtains']",Frequent Buyer,1324.99,Yes,Spring,,55118
C9398,29,Female,Kolkata,"['Electronics', 'Home Decor']","['Laptop', 'Curtains']",Frequent Buyer,2699.42,No,Autumn,,55418
C9399,45,Female,Delhi,['Home Decor'],['Wall Art'],Frequent Buyer,772.61,Yes,Winter,,62527
C9400,21,Female,Delhi,['Electronics'],['Smartwatch'],New Visitor,3746.24,No,Summer,,30204
C9401,29,Female,Bangalore,"['Home Decor', 'Electronics', 'Beauty']","['Wall Art', 'Smartwatch', 'Perfume']",Occasional Shopper,3422.77,No,Autumn,,62080
C9402,18,Female,Kolkata,['Fashion'],['Jacket'],New Visitor,840.82,No,Autumn,,24590
C9403,51,Other,Kolkata,"['Beauty', 'Electronics']","['Moisturizer', 'Smartwatch']",Frequent Buyer,2119.84,Yes,Spring,,55685
C9404,38,Female,Kolkata,"['Home Decor', 'Books']","['Lamp', 'Non-fiction']",Occasional Shopper,1289.33,Yes,Spring,,79925
C9405,53,Other,Mumbai,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",Occasional Shopper,1112.74,No,Spring,,33492
C9406,56,Male,Delhi,"['Home Decor', 'Beauty']","['Wall Art', 'Foundation']",New Visitor,3755.49,No,Spring,,56730
C9407,54,Female,Delhi,"['Books', 'Fashion']","['Comics', 'Jacket']",Occasional Shopper,1789.34,No,Autumn,,40369
C9408,45,Other,Delhi,"['Fitness', 'Fashion']","['Dumbbells', 'T-shirt']",New Visitor,513.23,Yes,Winter,,55793
C9409,31,Other,Bangalore,"['Fitness', 'Fashion']","['Resistance Bands', 'Shoes']",Frequent Buyer,2760.71,Yes,Winter,,72376
C9410,49,Female,Kolkata,"['Home Decor', 'Books', 'Fashion']","['Cushions', 'Biography', 'T-shirt']",Frequent Buyer,2718.49,Yes,Summer,,59167
C9411,32,Other,Delhi,['Electronics'],['Laptop'],New Visitor,3179.74,No,Autumn,,86527
C9412,46,Other,Delhi,"['Home Decor', 'Fashion']","['Lamp', 'T-shirt']",Occasional Shopper,1837.37,Yes,Summer,,48561
C9413,55,Female,Mumbai,"['Fitness', 'Books', 'Fashion']","['Resistance Bands', 'Non-fiction', 'Shoes']",Frequent Buyer,1250.57,No,Summer,,53412
C9414,43,Other,Bangalore,"['Books', 'Electronics']","['Non-fiction', 'Smartwatch']",New Visitor,2215.68,No,Summer,,64457
C9415,20,Female,Delhi,"['Beauty', 'Home Decor', 'Fashion']","['Foundation', 'Curtains', 'T-shirt']",Frequent Buyer,625.82,No,Summer,,23662
C9416,43,Other,Mumbai,"['Home Decor', 'Fitness', 'Books']","['Wall Art', 'Yoga Mat', 'Biography']",Frequent Buyer,2393.34,Yes,Autumn,,70772
C9417,47,Male,Chennai,"['Fashion', 'Home Decor', 'Books']","['T-shirt', 'Lamp', 'Fiction']",New Visitor,3876.07,No,Winter,,67017
C9418,22,Female,Delhi,['Fashion'],['Jacket'],Occasional Shopper,2945.11,Yes,Summer,,44704
C9419,35,Other,Mumbai,"['Fashion', 'Beauty']","['Jeans', 'Foundation']",Frequent Buyer,2358.77,Yes,Summer,,66134
C9420,37,Male,Chennai,"['Electronics', 'Fashion', 'Books']","['Headphones', 'Jacket', 'Non-fiction']",Frequent Buyer,4058.27,No,Winter,,83730
C9421,40,Other,Delhi,['Home Decor'],['Cushions'],New Visitor,1772.42,No,Spring,,78518
C9422,51,Female,Bangalore,"['Electronics', 'Fashion']","['Smartphone', 'Jacket']",Frequent Buyer,1965.9,No,Summer,,51413
C9423,52,Female,Delhi,"['Fitness', 'Home Decor', 'Fashion']","['Dumbbells', 'Wall Art', 'T-shirt']",Occasional Shopper,4874.83,No,Spring,,59474
C9424,29,Male,Mumbai,"['Electronics', 'Fitness', 'Home Decor']","['Headphones', 'Treadmill', 'Cushions']",New Visitor,2969.29,Yes,Winter,,55975
C9425,53,Other,Chennai,"['Fashion', 'Electronics']","['T-shirt', 'Laptop']",Occasional Shopper,4749.84,No,Winter,,67033
C9426,26,Other,Delhi,"['Books', 'Electronics']","['Non-fiction', 'Headphones']",Occasional Shopper,3679.4,Yes,Autumn,,59447
C9427,22,Female,Chennai,['Books'],['Fiction'],Occasional Shopper,968.23,Yes,Autumn,,36124
C9428,42,Other,Kolkata,"['Fashion', 'Books', 'Beauty']","['Shoes', 'Biography', 'Perfume']",Occasional Shopper,4993.32,Yes,Autumn,,62053
C9429,31,Other,Delhi,"['Fashion', 'Beauty']","['Jacket', 'Lipstick']",New Visitor,2223.39,No,Spring,,64529
C9430,41,Other,Bangalore,"['Home Decor', 'Electronics', 'Books']","['Curtains', 'Smartphone', 'Biography']",Frequent Buyer,1920.72,Yes,Spring,,61443
C9431,53,Female,Bangalore,"['Beauty', 'Fashion']","['Lipstick', 'T-shirt']",New Visitor,4784.26,Yes,Autumn,,66710
C9432,58,Other,Bangalore,"['Electronics', 'Fashion', 'Beauty']","['Headphones', 'Jeans', 'Foundation']",Frequent Buyer,2844.48,Yes,Summer,,35937
C9433,42,Female,Chennai,['Beauty'],['Perfume'],New Visitor,2260.3,Yes,Spring,,78871
C9434,33,Female,Kolkata,['Beauty'],['Foundation'],Frequent Buyer,2281.72,No,Summer,,67843
C9435,51,Female,Mumbai,['Electronics'],['Headphones'],Frequent Buyer,2808.67,Yes,Winter,,61419
C9436,45,Other,Delhi,['Electronics'],['Smartphone'],Occasional Shopper,1285.79,No,Spring,,66996
C9437,36,Female,Bangalore,"['Beauty', 'Fashion']","['Moisturizer', 'Shoes']",New Visitor,1523.7,No,Autumn,,69513
C9438,45,Other,Bangalore,"['Books', 'Home Decor']","['Non-fiction', 'Lamp']",New Visitor,4062.28,No,Spring,,79044
C9439,51,Female,Bangalore,"['Fashion', 'Electronics', 'Home Decor']","['T-shirt', 'Laptop', 'Wall Art']",New Visitor,2620.46,Yes,Winter,,63802
C9440,48,Other,Delhi,"['Electronics', 'Fashion']","['Smartwatch', 'Jacket']",Occasional Shopper,3628.1,No,Autumn,,56995
C9441,44,Other,Chennai,['Home Decor'],['Lamp'],Occasional Shopper,2178.6,Yes,Winter,,84903
C9442,51,Other,Mumbai,"['Electronics', 'Home Decor']","['Smartwatch', 'Lamp']",Occasional Shopper,1549.21,Yes,Autumn,,52769
C9443,21,Male,Mumbai,['Books'],['Non-fiction'],Occasional Shopper,4912.08,Yes,Summer,,25312
C9444,32,Male,Delhi,"['Beauty', 'Home Decor']","['Perfume', 'Curtains']",Occasional Shopper,1341.97,Yes,Summer,,67851
C9445,22,Female,Chennai,"['Fitness', 'Beauty', 'Electronics']","['Resistance Bands', 'Lipstick', 'Smartwatch']",New Visitor,2454.85,No,Autumn,,41006
C9446,34,Male,Kolkata,['Home Decor'],['Lamp'],Frequent Buyer,2091.83,No,Spring,,77139
C9447,21,Male,Chennai,"['Books', 'Electronics']","['Non-fiction', 'Laptop']",New Visitor,1907.6,No,Spring,,33956
C9448,47,Other,Bangalore,['Books'],['Non-fiction'],Frequent Buyer,3331.71,No,Summer,,56257
C9449,54,Other,Delhi,"['Beauty', 'Fitness']","['Perfume', 'Yoga Mat']",New Visitor,3915.41,No,Winter,,66443
C9450,25,Female,Bangalore,['Fashion'],['Jeans'],Frequent Buyer,3798.34,No,Autumn,,38990
C9451,23,Other,Chennai,"['Beauty', 'Books']","['Moisturizer', 'Biography']",Occasional Shopper,4297.68,No,Winter,,57561
C9452,47,Male,Chennai,['Electronics'],['Smartphone'],New Visitor,3689.97,No,Spring,,56629
C9453,41,Female,Mumbai,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartphone']",Occasional Shopper,564.59,No,Spring,,56771
C9454,28,Other,Mumbai,"['Fitness', 'Home Decor']","['Dumbbells', 'Curtains']",Frequent Buyer,1944.57,Yes,Spring,,39574
C9455,19,Male,Delhi,"['Fitness', 'Home Decor', 'Fashion']","['Treadmill', 'Lamp', 'Shoes']",New Visitor,1750.15,No,Autumn,,27315
C9456,36,Other,Delhi,['Fashion'],['Shoes'],Frequent Buyer,4400.51,No,Winter,,94300
C9457,48,Other,Mumbai,['Fashion'],['T-shirt'],Frequent Buyer,1295.16,No,Summer,,54996
C9458,49,Male,Kolkata,"['Beauty', 'Fitness', 'Electronics']","['Moisturizer', 'Treadmill', 'Smartwatch']",New Visitor,2581.32,Yes,Autumn,,52144
C9459,39,Other,Delhi,['Beauty'],['Lipstick'],New Visitor,3516.19,Yes,Autumn,,96053
C9460,27,Female,Kolkata,"['Fitness', 'Electronics', 'Beauty']","['Yoga Mat', 'Smartwatch', 'Moisturizer']",Occasional Shopper,3483.3,No,Autumn,,46588
C9461,50,Female,Mumbai,"['Beauty', 'Fashion', 'Electronics']","['Foundation', 'Jacket', 'Laptop']",New Visitor,2291.11,Yes,Autumn,,39385
C9462,50,Other,Delhi,['Beauty'],['Moisturizer'],Occasional Shopper,3227.64,No,Spring,,66551
C9463,24,Male,Delhi,['Books'],['Fiction'],Occasional Shopper,4484.06,Yes,Summer,,45844
C9464,40,Other,Mumbai,"['Beauty', 'Books']","['Lipstick', 'Fiction']",Frequent Buyer,1908.3,Yes,Spring,,79762
C9465,30,Male,Kolkata,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Laptop', 'Moisturizer']",Frequent Buyer,1854.85,Yes,Autumn,,64106
