Customer_ID,Product_ID,Category,productEvent_Type,Interaction_Value,Timestamp,Time_Spent_Seconds
C3348,P2022,Books,purchase,1935.0,2025-11-12 02:57:01.677023,199
C3348,P10204,Books,view,1.73,2025-07-03 00:51:56.678010,112
C3348,P6207,Books,view,0.8,2025-08-23 17:50:02.680020,21
C3348,P3086,Books,view,1.19,2025-09-30 19:22:19.682017,24
C2509,P8857,Beauty,view,1.33,2025-09-28 18:08:59.683546,70
C2509,P2729,Beauty,view,4.73,2025-08-12 07:52:33.684570,26
C2509,P2349,Fitness,view,1.56,2026-02-05 02:02:19.685564,11
C2509,P2965,Beauty,view,2.97,2026-02-01 19:13:00.686570,93
C2509,P4957,Beauty,view,2.05,2025-08-30 01:52:49.687572,18
C2509,P2537,Beauty,view,2.78,2025-12-09 12:29:27.688568,97
C2509,P11944,Books,view,2.38,2025-11-08 12:46:32.689964,85
C1586,P6133,Beauty,view,2.72,2025-07-01 19:46:45.690991,97
C1586,P4605,Home Decor,view,4.29,2025-08-25 01:17:37.691984,31
C1586,P11053,Fitness,view,3.32,2025-04-24 19:34:21.693266,117
C1586,P11053,Fitness,add_to_cart,1.0,2026-02-12 16:46:01.693266,105
C1586,P11053,Fitness,purchase,4870.0,2026-02-19 09:16:36.693266,220
C1586,P11053,Fitness,review,5.0,2026-02-10 02:40:34.693266,137
C1586,P10271,Home Decor,view,2.23,2025-03-23 02:08:44.694283,44
C1586,P10271,Home Decor,add_to_cart,1.0,2025-08-21 21:21:51.694283,175
C1586,P11595,Fitness,view,2.43,2025-08-10 14:18:06.695586,11
C1586,P11008,Home Decor,view,2.35,2025-08-04 05:31:41.696683,63
C1586,P11008,Home Decor,add_to_cart,1.0,2025-11-06 08:06:03.696683,95
C1586,P11008,Home Decor,purchase,3875.0,2026-02-09 15:14:07.696683,253
C8575,P3391,Fitness,view,1.58,2025-04-11 22:11:40.697680,101
C8575,P6197,Home Decor,view,1.29,2025-06-21 01:12:55.698677,26
C8575,P3328,Fitness,view,1.94,2025-09-09 00:54:52.699679,112
C8575,P3328,Fitness,add_to_cart,1.0,2025-08-05 01:02:58.699679,114
C8575,P3328,Fitness,purchase,4088.0,2026-02-13 02:05:33.699679,363
C8575,P3328,Fitness,review,1.0,2026-02-16 06:03:10.699679,128
C9501,P7756,Electronics,view,1.35,2025-07-01 17:24:38.700674,48
C9501,P3015,Electronics,view,2.24,2025-03-17 22:34:44.700674,76
C9501,P7893,Electronics,view,0.14,2025-10-10 17:28:10.701674,73
C9501,P6788,Electronics,view,0.55,2025-10-08 13:29:46.701674,77
C9501,P8494,Electronics,view,4.3,2026-01-11 08:02:04.702672,74
C9501,P8083,Electronics,view,3.99,2025-07-16 11:49:58.702672,52
C9501,P8244,Electronics,view,4.38,2025-08-23 13:07:36.704676,40
C9501,P11356,Electronics,view,1.05,2026-02-26 22:38:58.705673,17
C9501,P11356,Electronics,add_to_cart,1.0,2025-04-10 22:06:47.705673,134
C9501,P6285,Electronics,view,3.46,2025-03-13 23:28:37.706670,24
C9501,P10703,Electronics,view,1.54,2025-05-26 23:13:50.707676,47
C2145,P8550,Books,view,0.57,2025-11-17 16:07:58.708678,7
C2145,P5249,Books,view,0.16,2025-10-12 06:11:16.708678,36
C2145,P11071,Fitness,view,0.87,2025-03-22 06:11:04.709668,75
C2145,P11071,Fitness,add_to_cart,1.0,2025-05-19 00:06:58.709668,99
C2145,P11071,Fitness,purchase,1530.0,2025-06-04 02:34:24.709668,298
C2145,P11071,Fitness,review,1.0,2025-09-18 08:25:42.709668,233
C6685,P11023,Electronics,view,2.19,2025-07-15 03:07:37.709668,18
C6685,P11023,Electronics,add_to_cart,1.0,2026-02-27 13:21:22.709668,158
C6685,P5201,Electronics,view,1.23,2025-08-10 09:51:27.710671,44
C6685,P5201,Electronics,add_to_cart,1.0,2026-01-11 12:38:11.710671,89
C6685,P5201,Electronics,purchase,3829.0,2025-06-07 07:20:13.710671,147
C6685,P11536,Electronics,view,1.22,2026-02-09 23:43:36.710671,99
C9685,P8325,Fashion,view,0.86,2025-12-01 22:51:40.712672,55
C9685,P8343,Fashion,view,1.45,2025-03-04 08:43:52.713673,84
C9685,P9234,Electronics,view,2.66,2025-08-10 23:00:52.714678,58
C9685,P9234,Electronics,add_to_cart,1.0,2025-10-05 21:28:11.714678,30
C9685,P5405,Fashion,view,3.41,2025-02-28 23:31:29.716031,30
C9685,P4371,Fashion,view,1.22,2025-05-28 07:17:55.717047,79
C9685,P6913,Fashion,view,0.4,2025-12-19 07:42:35.717047,22
C9965,P11164,Fitness,view,4.81,2025-09-28 00:51:41.718046,11
C9965,P5059,Electronics,view,3.12,2025-09-05 10:20:55.718046,89
C9965,P5059,Electronics,add_to_cart,1.0,2025-05-05 23:50:30.718046,81
C9965,P10633,Home Decor,view,0.21,2025-09-15 05:47:50.718046,74
C9965,P3558,Fitness,view,3.0,2025-09-07 02:43:22.719260,52
C9965,P3558,Fitness,add_to_cart,1.0,2025-04-09 21:22:57.719260,169
C9965,P3558,Fitness,purchase,1753.0,2025-05-07 02:47:30.719260,191
C9965,P4836,Fitness,view,3.72,2026-02-11 00:48:25.720265,100
C9965,P3250,Books,view,0.75,2025-10-27 07:23:00.721264,24
C9965,P7092,Fitness,view,1.83,2025-07-30 07:28:52.722263,51
C6793,P6051,Fitness,view,0.85,2025-05-24 13:37:12.723263,41
C6793,P6051,Fitness,add_to_cart,1.0,2026-01-23 14:53:59.723263,47
C6793,P8130,Fitness,view,2.78,2025-04-14 14:04:40.724290,31
C6793,P11589,Fitness,view,1.57,2025-10-04 06:07:12.724290,33
C6793,P2664,Beauty,view,3.27,2025-03-27 03:48:35.725273,53
C6793,P5354,Fitness,view,2.53,2025-11-24 05:51:39.725273,8
C6793,P9583,Fitness,view,3.54,2025-06-19 14:00:59.726271,113
C6793,P6830,Fitness,view,4.37,2025-05-20 22:56:24.726271,79
C6793,P7105,Fitness,view,3.62,2025-04-01 19:55:20.727259,62
C6793,P8323,Fitness,view,4.2,2025-08-04 16:55:58.727259,46
C8446,P5475,Home Decor,view,4.04,2025-11-30 04:37:06.729270,60
C8446,P3762,Home Decor,view,3.24,2025-07-11 00:28:16.731267,60
C8446,P3762,Home Decor,add_to_cart,1.0,2025-09-23 08:47:46.731267,23
C8446,P7310,Beauty,view,1.44,2025-06-19 17:45:09.732269,70
C8446,P7310,Beauty,add_to_cart,1.0,2025-09-16 23:21:00.732269,48
C8446,P7310,Beauty,purchase,3676.0,2025-09-06 16:56:23.732269,224
C8446,P7310,Beauty,review,4.0,2025-08-23 19:46:46.732269,76
C8446,P10157,Beauty,view,1.55,2025-04-27 17:57:03.733262,5
C8446,P10541,Home Decor,view,2.48,2025-06-08 01:41:15.734258,68
C9069,P3629,Home Decor,view,1.83,2025-07-10 16:45:47.734258,35
C9069,P2542,Home Decor,view,3.61,2025-06-09 14:41:01.735257,10
C9069,P11066,Beauty,view,4.23,2025-09-16 22:58:47.735257,70
C9069,P11441,Home Decor,view,2.45,2025-07-11 17:35:29.736261,80
C9069,P2220,Electronics,view,3.91,2025-11-13 23:26:55.738269,80
C9069,P2220,Electronics,add_to_cart,1.0,2025-03-01 18:35:58.738269,79
C9069,P2220,Electronics,purchase,4363.0,2025-07-03 17:15:59.738269,147
C9069,P6050,Home Decor,view,4.17,2026-01-11 01:46:54.740270,118
C9069,P6050,Home Decor,add_to_cart,1.0,2025-04-05 04:47:33.740270,111
C7858,P6785,Home Decor,view,1.09,2026-01-05 13:06:21.741274,68
C7858,P10320,Home Decor,view,0.93,2025-12-26 11:48:13.742372,80
C7858,P7633,Fashion,view,4.2,2025-08-20 09:42:03.743395,91
C7858,P3929,Fashion,view,3.85,2025-08-28 14:30:22.744386,42
C7858,P10554,Home Decor,view,2.75,2025-06-15 21:03:05.746402,75
C7858,P10361,Home Decor,view,0.97,2026-01-16 22:07:07.748396,95
C7858,P10361,Home Decor,add_to_cart,1.0,2025-08-18 16:15:27.748396,26
C7858,P10361,Home Decor,purchase,4781.0,2025-08-17 09:48:22.748396,276
C7858,P10361,Home Decor,review,4.0,2025-10-14 19:56:10.748396,172
C7858,P7972,Home Decor,view,3.93,2025-08-24 23:01:38.749395,108
C7858,P8161,Home Decor,view,0.26,2025-03-26 12:16:20.750401,114
C7858,P6510,Home Decor,view,2.94,2025-03-08 13:10:23.751386,112
C3107,P10778,Books,view,4.03,2025-06-08 06:54:13.751386,104
C3107,P10778,Books,add_to_cart,1.0,2025-09-08 15:25:36.751386,88
C3107,P6655,Books,view,0.22,2025-11-09 13:38:56.752387,118
C3107,P7443,Electronics,view,4.61,2026-02-25 14:57:33.752387,92
C3107,P3686,Books,view,1.68,2025-06-23 08:22:01.754396,20
C3107,P3686,Books,add_to_cart,1.0,2025-05-09 22:28:23.754396,172
C3107,P2019,Books,view,2.3,2025-11-03 04:32:55.756402,34
C3107,P5687,Books,view,1.36,2025-10-21 23:43:24.757397,52
C10050,P5559,Electronics,view,1.9,2026-01-11 12:17:21.758393,90
C10050,P8961,Electronics,view,4.22,2025-11-28 22:31:59.759396,79
C10050,P3184,Electronics,view,2.9,2026-02-01 19:53:54.759396,33
C10050,P3184,Electronics,add_to_cart,1.0,2025-05-03 02:05:39.759396,36
C10050,P3184,Electronics,purchase,1761.0,2025-03-02 21:14:18.759396,316
C10050,P3184,Electronics,review,3.0,2025-08-23 08:34:56.759396,182
C10050,P6134,Fitness,view,4.65,2026-01-01 05:53:37.760401,112
C10050,P3926,Beauty,view,4.39,2025-05-03 02:22:42.761395,7
C10050,P7069,Electronics,view,1.75,2025-07-09 23:43:41.763396,27
C10050,P6017,Books,view,1.98,2025-07-15 01:14:38.764393,72
C10050,P2318,Electronics,view,2.38,2025-07-15 23:50:02.766398,22
C10050,P9048,Beauty,view,4.66,2026-02-08 21:12:56.767414,41
C9568,P5919,Fashion,view,0.19,2025-08-26 21:16:21.768396,109
C9568,P5919,Fashion,add_to_cart,1.0,2025-12-16 07:25:43.768396,24
C9568,P11072,Fashion,view,4.89,2025-03-19 06:08:38.770426,5
C9568,P11072,Fashion,add_to_cart,1.0,2025-09-01 10:02:56.770426,111
C9568,P4840,Fashion,view,1.17,2026-02-19 00:37:38.772416,37
C9568,P5903,Fashion,view,1.62,2025-12-29 22:53:40.775417,71
C9568,P5833,Fashion,view,4.75,2025-06-09 00:14:14.777428,106
C9568,P5833,Fashion,add_to_cart,1.0,2025-03-14 19:55:20.777428,56
C9568,P4095,Fashion,view,4.3,2025-12-11 15:01:43.780431,55
C9568,P4095,Fashion,add_to_cart,1.0,2025-07-03 14:16:08.780431,177
C9568,P3966,Home Decor,view,4.79,2025-04-26 17:02:41.783973,107
C9568,P8710,Fashion,view,1.39,2025-05-25 05:31:17.789443,12
C9568,P4128,Fashion,view,4.71,2026-01-07 13:53:51.793443,31
C5032,P7559,Home Decor,view,1.76,2025-04-23 23:27:07.797456,7
C5032,P11239,Fashion,view,2.88,2026-01-10 12:56:53.799825,74
C5032,P3356,Fitness,view,4.08,2026-02-22 03:26:08.801882,39
C5032,P9236,Home Decor,view,4.46,2025-08-03 15:54:38.804864,103
C5032,P7905,Home Decor,view,4.09,2025-03-29 02:06:54.807863,67
C5032,P4794,Fashion,view,0.46,2025-05-05 22:14:39.810994,97
C5032,P11905,Books,view,4.7,2025-11-14 00:49:46.813003,24
C5032,P4771,Fashion,view,4.13,2025-12-18 18:09:16.814991,89
C5032,P3709,Home Decor,view,3.31,2025-03-20 08:35:42.816996,95
C5032,P3709,Home Decor,add_to_cart,1.0,2025-12-03 04:12:21.816996,38
C3894,P10752,Books,view,3.49,2025-11-09 09:06:50.818995,86
C3894,P10752,Books,add_to_cart,1.0,2025-06-07 06:22:42.818995,139
C3894,P6841,Books,view,1.22,2025-06-24 06:14:17.820992,76
C3894,P6841,Books,add_to_cart,1.0,2025-11-12 02:58:17.820992,119
C3894,P6841,Books,purchase,1977.0,2025-11-11 18:04:09.820992,333
C3894,P6841,Books,review,5.0,2025-07-13 07:44:41.820992,136
C3894,P9727,Books,view,3.74,2025-03-29 06:22:34.822988,18
C6944,P10578,Beauty,view,3.26,2025-05-12 03:22:58.824989,59
C6944,P5081,Books,view,3.45,2025-06-26 23:38:48.825987,88
C6944,P6898,Books,view,3.12,2025-05-11 23:45:30.826985,58
C6944,P11009,Books,view,3.22,2025-07-11 05:12:08.827988,64
C6944,P2722,Books,view,2.9,2025-03-16 22:09:30.828997,66
C6944,P4386,Books,view,4.74,2025-06-11 01:09:45.831988,76
C6944,P2601,Fitness,view,4.26,2025-03-09 06:30:22.833994,30
C6944,P2601,Fitness,add_to_cart,1.0,2025-10-13 00:00:17.833994,115
C6944,P2531,Books,view,2.89,2025-03-21 01:43:24.834992,7
C6944,P2531,Books,add_to_cart,1.0,2025-10-31 13:02:24.834992,103
C6944,P2116,Books,view,3.38,2025-08-24 08:01:43.837008,30
C6944,P2116,Books,add_to_cart,1.0,2025-03-17 04:07:58.837008,89
C6944,P10747,Books,view,2.75,2025-05-30 02:47:03.838996,94
C10743,P3439,Books,view,3.58,2025-07-24 06:46:53.840992,71
C10743,P3439,Books,add_to_cart,1.0,2025-04-08 22:48:28.840992,61
C10743,P11458,Electronics,view,2.91,2025-08-03 23:56:38.841989,56
C10743,P11458,Electronics,add_to_cart,1.0,2025-07-01 01:16:24.841989,94
C10743,P3508,Books,view,1.34,2025-03-08 13:17:10.842987,7
C10743,P3508,Books,add_to_cart,1.0,2025-09-02 21:55:17.842987,168
C10743,P3508,Books,purchase,800.0,2025-05-19 13:08:23.842987,347
C10743,P4219,Books,view,2.6,2025-03-27 15:45:14.842987,38
C10743,P11393,Electronics,view,1.56,2025-12-24 21:59:09.843983,24
C10003,P2902,Fitness,view,0.99,2026-01-20 16:25:05.844987,87
C10003,P6005,Fashion,view,3.54,2025-09-14 12:53:34.845988,6
C10003,P6005,Fashion,add_to_cart,1.0,2025-08-31 20:37:30.845988,133
C10003,P9667,Fashion,view,4.97,2025-06-06 16:03:05.846987,7
C10003,P9667,Fashion,add_to_cart,1.0,2025-08-17 15:18:14.846987,124
C10003,P2747,Fashion,view,4.21,2026-01-13 06:59:03.847986,90
C10003,P2747,Fashion,add_to_cart,1.0,2025-03-04 23:34:47.847986,99
C10003,P2747,Fashion,purchase,4725.0,2025-11-05 07:16:57.847986,191
C10003,P2747,Fashion,review,2.0,2025-09-11 15:59:22.847986,110
C10003,P11910,Fashion,view,2.83,2025-05-04 13:47:51.848985,109
C10003,P6007,Fashion,view,4.02,2026-01-27 01:19:03.849986,104
C10003,P6007,Fashion,add_to_cart,1.0,2026-02-06 01:46:07.850984,47
C10003,P9737,Fitness,view,3.35,2025-03-09 19:15:14.850984,46
C10003,P3203,Fashion,view,1.73,2025-07-26 02:53:47.851984,104
C10003,P7832,Fitness,view,3.54,2025-07-20 12:15:23.851984,55
C10295,P10640,Books,view,4.3,2025-11-20 13:54:57.854996,55
C10295,P5432,Books,view,1.1,2025-08-13 04:11:27.856991,53
C10295,P5432,Books,add_to_cart,1.0,2025-05-28 03:44:48.857991,135
C10295,P6583,Books,view,1.09,2026-01-28 23:37:04.859990,6
C10295,P2603,Books,view,0.69,2025-12-03 07:43:09.861993,65
C10295,P5335,Books,view,3.03,2025-03-06 00:27:09.864999,17
C10295,P2356,Books,view,1.2,2026-01-01 05:55:48.866169,6
C10295,P9295,Books,view,3.06,2025-10-15 05:06:43.868196,41
C8954,P10041,Home Decor,view,1.58,2025-09-24 01:41:33.870214,102
C8954,P10719,Fashion,view,0.35,2025-06-30 08:03:57.873216,41
C8954,P10719,Fashion,add_to_cart,1.0,2025-04-08 10:21:45.873216,25
C8954,P8031,Fashion,view,2.66,2025-11-04 07:36:03.875205,90
C8954,P6755,Fashion,view,3.63,2025-11-12 14:55:06.876203,109
C8954,P6755,Fashion,add_to_cart,1.0,2025-04-29 05:44:22.876203,90
C8954,P5067,Fashion,view,4.1,2025-07-04 02:31:20.877204,23
C8954,P5067,Fashion,add_to_cart,1.0,2025-03-03 12:53:54.877204,69
C5522,P6279,Fashion,view,1.93,2026-01-27 07:55:06.877204,90
C5522,P10074,Fitness,view,1.22,2025-06-12 12:14:19.879213,81
C5522,P10074,Fitness,add_to_cart,1.0,2026-01-23 20:46:41.879213,49
C5522,P5616,Fitness,view,0.85,2026-02-21 05:20:06.880529,40
C5522,P2491,Fashion,view,2.68,2025-07-25 22:15:40.882552,20
C5522,P2491,Fashion,add_to_cart,1.0,2025-04-10 11:11:00.882552,125
C5522,P6082,Fitness,view,0.96,2025-05-26 05:17:35.884067,12
C5522,P6082,Fitness,add_to_cart,1.0,2025-07-24 00:00:44.884067,62
C5522,P7037,Fashion,view,1.65,2025-06-04 09:12:20.885130,31
C5522,P10459,Electronics,view,3.87,2025-08-08 16:52:55.886155,77
C9523,P4859,Fashion,view,3.15,2025-11-04 05:47:48.888153,8
C9523,P11326,Fashion,view,2.5,2025-04-09 19:20:17.889148,73
C9523,P11326,Fashion,add_to_cart,1.0,2025-08-28 19:28:19.889148,165
C9523,P11326,Fashion,purchase,647.0,2026-02-14 09:34:33.889148,312
C9523,P11326,Fashion,review,4.0,2025-09-27 00:45:04.889148,142
C9523,P7733,Fashion,view,4.59,2025-11-14 13:13:45.890149,42
C9523,P6383,Fashion,view,4.76,2025-04-11 07:41:41.891583,59
C9523,P4064,Fashion,view,1.54,2025-03-20 16:30:17.893599,77
C9523,P8272,Fashion,view,1.71,2025-07-13 20:21:32.893599,49
C9523,P8272,Fashion,add_to_cart,1.0,2025-11-05 04:09:05.893599,120
C9523,P8272,Fashion,purchase,382.0,2025-11-06 14:02:57.893599,124
C9523,P3557,Fashion,view,0.25,2025-05-15 01:50:05.895610,39
C9523,P5404,Fashion,view,2.61,2026-02-12 01:21:53.897600,55
C6263,P3337,Electronics,view,0.14,2025-09-25 12:34:04.899600,5
C6263,P10086,Electronics,view,1.76,2025-07-20 04:02:34.901603,98
C6263,P10526,Electronics,view,1.17,2025-09-22 01:02:18.902597,79
C6263,P6248,Electronics,view,1.2,2025-05-03 00:24:16.903612,10
C6263,P6248,Electronics,add_to_cart,1.0,2026-01-21 07:11:37.903612,171
C6263,P6213,Electronics,view,0.25,2025-09-25 09:37:50.905602,118
C6263,P11880,Electronics,view,3.54,2025-10-08 20:41:51.906598,60
C7729,P3594,Electronics,view,4.64,2025-08-21 21:29:24.907603,12
C7729,P3594,Electronics,add_to_cart,1.0,2026-01-07 21:15:24.908600,99
C7729,P8364,Electronics,view,3.92,2025-12-15 21:04:35.908600,54
C7729,P2163,Fitness,view,0.28,2025-03-21 19:11:44.909598,81
C7729,P2089,Electronics,view,2.37,2025-11-28 16:23:38.910597,66
C7729,P2089,Electronics,add_to_cart,1.0,2025-07-06 20:29:56.910597,146
C7729,P2089,Electronics,purchase,3821.0,2025-12-30 16:29:21.910597,161
C7729,P4131,Fitness,view,4.69,2025-06-05 10:35:17.911602,24
C7729,P11488,Fitness,view,4.16,2025-07-13 10:20:07.912604,41
C7729,P9828,Electronics,view,3.35,2025-08-14 19:12:33.914599,120
C7729,P6969,Electronics,view,1.08,2025-09-24 15:05:32.916697,106
C7729,P6969,Electronics,add_to_cart,1.0,2026-02-05 05:11:38.916697,33
C7729,P6969,Electronics,purchase,4896.0,2026-01-16 20:29:39.916697,246
C4984,P11117,Beauty,view,3.0,2025-07-27 16:11:54.917712,118
C4984,P8320,Beauty,view,3.45,2026-01-23 15:30:15.918718,50
C4984,P2773,Beauty,view,0.17,2026-02-12 08:52:50.918718,73
C4984,P4373,Beauty,view,1.13,2025-07-20 00:38:32.920720,10
C4984,P2463,Home Decor,view,4.38,2025-06-26 20:32:05.922714,71
C4984,P11718,Beauty,view,1.16,2025-04-06 13:09:58.924716,106
C4984,P11718,Beauty,add_to_cart,1.0,2025-08-27 02:44:06.924716,146
C4984,P9062,Beauty,view,1.93,2025-08-14 22:12:20.925712,40
C6135,P5194,Home Decor,view,2.9,2026-01-02 21:46:52.926711,57
C6135,P2068,Fitness,view,1.22,2025-09-14 01:46:25.927718,40
C6135,P2068,Fitness,add_to_cart,1.0,2026-01-29 00:30:22.927718,64
C6135,P2068,Fitness,purchase,2112.0,2025-05-21 20:01:49.927718,152
C6135,P2068,Fitness,review,3.0,2025-10-06 08:24:32.927718,205
C6135,P4332,Home Decor,view,1.42,2025-09-28 20:53:40.928724,32
C6135,P4332,Home Decor,add_to_cart,1.0,2025-09-16 20:50:06.928724,121
C6135,P4332,Home Decor,purchase,1846.0,2025-05-30 01:56:30.928724,306
C6135,P4332,Home Decor,review,4.0,2025-05-17 23:45:37.928724,135
C6135,P10026,Fitness,view,2.98,2025-11-08 22:01:28.930719,42
C1087,P10191,Fashion,view,2.16,2025-11-27 18:02:58.932717,47
C1087,P10191,Fashion,add_to_cart,1.0,2025-03-18 05:24:26.932717,161
C1087,P10754,Fashion,view,2.54,2025-09-09 16:23:10.932717,37
C1087,P10754,Fashion,add_to_cart,1.0,2025-08-23 21:49:06.932717,149
C1087,P10754,Fashion,purchase,444.0,2025-03-03 20:57:48.932717,290
C1087,P10754,Fashion,review,1.0,2026-01-17 20:10:43.932717,229
C1087,P2359,Fashion,view,2.91,2025-06-17 22:27:50.933957,25
C1087,P11627,Fashion,view,3.27,2025-12-26 16:17:07.933957,118
C1087,P11627,Fashion,add_to_cart,1.0,2025-04-19 13:38:48.933957,178
C1087,P6737,Home Decor,view,2.05,2025-09-12 20:07:37.935005,88
C1087,P6737,Home Decor,add_to_cart,1.0,2025-04-18 21:09:41.935005,76
C1087,P6737,Home Decor,purchase,1985.0,2025-04-13 15:02:17.935005,267
C1087,P6737,Home Decor,review,3.0,2025-10-21 05:28:44.935005,214
C1124,P4046,Fitness,view,2.88,2026-01-26 08:12:13.936008,23
C1124,P8704,Fitness,view,1.62,2025-12-09 20:40:29.938003,67
C1124,P2670,Fitness,view,2.76,2025-12-01 14:09:35.941003,19
C1124,P4340,Fitness,view,3.7,2026-01-19 12:48:42.943007,81
C1124,P2655,Fitness,view,0.12,2026-02-14 22:11:34.944004,71
C1124,P11651,Electronics,view,4.81,2025-08-25 16:39:52.946010,120
C1124,P11093,Electronics,view,3.52,2025-12-24 00:37:31.948005,22
C1124,P2634,Fitness,view,2.51,2025-10-17 08:28:22.950007,76
C1124,P4599,Electronics,view,3.04,2026-01-31 00:52:17.951005,53
C2198,P6268,Fitness,view,1.81,2025-12-19 13:13:40.955005,48
C2198,P5982,Fashion,view,3.76,2025-11-04 15:33:35.959007,62
C2198,P4538,Fitness,view,4.99,2026-01-22 18:18:17.960003,68
C2198,P9353,Fashion,view,0.3,2025-06-07 19:11:13.961007,120
C2198,P10899,Fitness,view,4.71,2025-05-11 05:27:41.964009,104
C2198,P10899,Fitness,add_to_cart,1.0,2025-04-22 11:43:57.964009,176
C2198,P10899,Fitness,purchase,1481.0,2025-12-14 11:07:49.964009,202
C2198,P10899,Fitness,review,2.0,2025-09-19 13:43:56.964009,137
C2198,P4216,Fitness,view,0.74,2025-04-19 23:59:32.965005,103
C2198,P4216,Fitness,add_to_cart,1.0,2025-06-20 05:46:54.965005,51
C2198,P8319,Fashion,view,0.74,2025-03-17 11:33:27.968010,83
C2198,P8319,Fashion,add_to_cart,1.0,2025-06-28 21:04:12.968010,46
C2198,P10147,Fashion,view,4.05,2025-08-09 07:45:18.969005,79
C2198,P3662,Fitness,view,0.39,2025-11-19 17:58:40.972024,108
C4580,P8265,Home Decor,view,2.99,2025-06-02 10:15:53.973023,112
C4580,P11173,Electronics,view,3.98,2025-07-01 22:09:09.974024,43
C4580,P8985,Books,view,2.83,2025-09-08 18:02:45.976021,35
C4580,P4495,Beauty,view,3.48,2025-04-27 15:10:15.976021,38
C4580,P10461,Electronics,view,3.74,2025-10-15 07:40:54.977019,101
C4580,P5086,Beauty,view,1.59,2025-03-09 01:06:02.979022,77
C4580,P2178,Beauty,view,2.54,2026-02-14 07:22:31.981086,60
C4580,P3805,Books,view,3.87,2025-06-04 05:17:01.982091,101
C4580,P2749,Beauty,view,4.28,2025-05-09 22:43:10.984090,25
C4580,P6631,Beauty,view,3.31,2025-07-25 20:52:45.985626,60
C6547,P10954,Books,view,0.53,2025-12-01 15:29:42.986627,116
C6547,P10631,Books,view,0.97,2026-01-25 17:03:22.989632,81
C6547,P7108,Home Decor,view,1.29,2025-11-13 18:13:12.991621,33
C8280,P7917,Home Decor,view,2.42,2025-04-12 00:50:13.992623,24
C8280,P7917,Home Decor,add_to_cart,1.0,2025-07-17 01:11:38.992623,100
C8280,P7925,Beauty,view,4.94,2026-01-12 07:19:59.992623,78
C8280,P11138,Books,view,3.04,2025-03-22 20:03:12.993621,27
C8280,P9140,Books,view,3.09,2025-12-17 22:25:56.994627,69
C8280,P6431,Books,view,2.9,2025-10-13 15:13:42.995634,62
C8280,P6431,Books,add_to_cart,1.0,2025-05-06 00:52:23.995634,110
C8280,P6431,Books,purchase,3722.0,2026-01-17 01:04:52.995634,149
C8280,P6431,Books,review,5.0,2025-03-12 18:54:21.995634,125
C8280,P5330,Fashion,view,4.63,2025-04-02 05:03:08.997627,108
C8280,P11593,Books,view,0.62,2025-04-09 05:14:12.998624,7
C8280,P3058,Beauty,view,4.65,2025-12-23 11:58:34.999623,79
C2183,P3533,Fashion,view,1.89,2025-10-25 07:11:39.999623,63
C2183,P8548,Electronics,view,0.26,2026-01-15 05:14:36.000623,59
C2183,P11472,Home Decor,view,1.76,2025-04-13 21:48:34.000623,18
C2183,P10211,Fashion,view,3.21,2025-03-10 17:20:00.001623,105
C2183,P4631,Electronics,view,3.89,2025-12-11 06:37:44.002626,99
C6384,P10980,Books,view,3.88,2025-08-30 15:31:31.002626,6
C6384,P6326,Electronics,view,2.29,2025-10-31 09:29:10.003655,98
C6384,P11271,Electronics,view,2.11,2025-06-08 17:20:40.004626,97
C6384,P5460,Electronics,view,4.01,2026-02-04 05:24:16.005627,21
C6384,P7289,Electronics,view,3.1,2025-12-02 01:32:11.006629,73
C6384,P7289,Electronics,add_to_cart,1.0,2025-07-30 17:55:34.006629,101
C6384,P11700,Electronics,view,0.35,2025-12-18 12:10:49.006629,26
C6384,P7309,Electronics,view,3.02,2025-04-04 18:42:45.007622,25
C6384,P7309,Electronics,add_to_cart,1.0,2025-06-12 02:34:07.007622,55
C6384,P7309,Electronics,purchase,1170.0,2025-11-14 18:11:06.007622,350
C10719,P2694,Fitness,view,0.67,2025-10-26 21:17:58.007622,74
C10719,P2694,Fitness,add_to_cart,1.0,2025-11-15 23:33:47.007622,107
C10719,P3802,Fitness,view,3.78,2025-05-21 19:37:47.008625,87
C10719,P5667,Electronics,view,4.21,2025-04-25 19:03:19.009628,45
C10719,P10826,Books,view,4.08,2025-07-04 06:40:46.009628,85
C10719,P5587,Electronics,view,0.49,2025-07-21 14:16:10.010624,53
C10719,P5311,Electronics,view,3.55,2025-04-11 07:38:11.011626,15
C10719,P8419,Fitness,view,3.82,2025-09-19 05:08:13.012632,24
C10719,P7384,Electronics,view,4.6,2025-11-04 21:45:07.013626,115
C10719,P10260,Fitness,view,3.51,2026-02-02 17:37:05.014622,112
C10719,P10260,Fitness,add_to_cart,1.0,2025-12-17 12:28:49.014622,157
C5676,P3725,Electronics,view,2.77,2025-09-21 17:12:00.015625,102
C5676,P5065,Fashion,view,2.63,2025-10-21 22:58:44.016623,26
C5676,P5065,Fashion,add_to_cart,1.0,2025-12-05 08:38:03.016623,65
C5676,P10699,Beauty,view,0.56,2025-06-27 00:56:41.016623,111
C5676,P10699,Beauty,add_to_cart,1.0,2026-01-25 01:54:34.016623,69
C5676,P7684,Beauty,view,4.48,2025-04-06 09:44:15.017625,43
C5592,P2721,Books,view,3.12,2025-11-15 13:23:20.018626,110
